SalesOrderID,CustomerID,SalesPersonID,TerritoryID
45163,25714,,9
45164,11453,,9
45165,22881,,6
45166,19083,,9
45167,18706,,9
45168,18738,,9
45169,18766,,9
45170,11462,,9
45171,11754,,9
45172,18008,,7
45173,29157,,4
45174,29198,,4
45175,29238,,4
45176,29254,,1
45177,18903,,9
45178,11456,,9
45179,11457,,9
45180,15046,,10
45181,14929,,10
45182,18769,,9
45183,25711,,9
45184,25717,,9
45185,14949,,10
45186,14991,,10
45187,15047,,10
45188,14861,,10
45189,29145,,1
45190,18931,,9
45191,14660,,1
45192,14846,,10
45193,22889,,6
45194,29221,,4
45195,18929,,9
45196,18739,,9
45197,18902,,9
45198,14847,,10
45199,29476,,8
45200,29148,,4
45201,29168,,4
45202,19094,,9
45203,18907,,9
45204,11460,,9
45205,28420,,7
45206,12474,,7
45207,29156,,4
45208,19884,,6
45209,29201,,4
45210,29239,,4
45211,18724,,9
45212,18729,,9
45213,11464,,9
45214,12464,,7
45215,29208,,1
45216,29261,,4
45217,29144,,1
45218,25982,,1
45219,22893,,6
45220,29207,,1
45221,22903,,6
45222,14728,,1
45223,18930,,9
45224,18723,,9
45225,14653,,4
45226,14662,,4
45227,14726,,1
45228,18768,,9
45229,11387,,10
45230,29242,,1
45231,18908,,9
45232,18736,,9
45233,11472,,9
45234,18009,,7
45235,29147,,1
45236,18731,,9
45237,18737,,9
45238,11459,,9
45239,19420,,8
45240,29155,,1
45241,29203,,4
45242,29223,,1
45243,25715,,9
45244,11756,,9
45245,18928,,9
45246,18709,,9
45247,25716,,9
45248,11451,,9
45249,14928,,10
45250,14147,,8
45251,19422,,8
45252,22877,,6
45253,29237,,4
45254,29252,,4
45255,29258,,1
45256,14664,,4
45257,18718,,9
45258,25712,,9
45259,29225,,1
45260,29150,,1
45261,29175,,1
45262,29265,,4
45263,14722,,1
45264,11454,,9
45265,11461,,9
45266,29955,275,3
45267,29611,280,1
45268,29548,278,6
45269,29620,282,6
45270,29888,279,5
45271,29555,275,2
45272,29539,278,6
45273,29717,283,1
45274,29818,276,1
45275,30011,279,5
45276,29813,282,6
45277,29509,275,2
45278,29892,282,6
45279,29988,282,6
45280,29946,278,6
45281,29554,275,3
45282,29680,282,6
45283,29773,280,1
45284,30074,282,6
45285,29961,275,2
45286,29865,276,4
45287,29764,277,4
45288,29749,279,5
45289,29945,279,5
45290,30056,276,4
45291,30117,277,4
45292,29728,281,1
45293,30042,282,6
45294,30107,276,1
45295,29571,280,1
45296,29582,280,1
45297,29675,275,2
45298,30076,281,3
45299,30100,276,4
45300,29624,279,5
45301,29703,276,4
45302,30091,275,2
45303,29925,280,1
45304,29664,275,2
45305,29510,282,6
45306,29789,278,6
45307,30111,277,3
45308,29861,277,3
45309,29724,275,2
45310,29558,282,6
45311,29757,276,4
45312,29493,279,5
45313,29698,282,6
45314,29794,282,6
45315,29515,278,6
45316,29541,282,6
45317,29716,274,4
45318,29742,280,1
45319,29807,282,6
45320,30004,280,1
45321,29522,276,4
45322,29866,277,4
45323,29705,278,6
45324,30012,276,4
45325,30022,276,4
45326,29906,277,3
45327,29880,279,5
45328,29901,276,4
45329,29507,279,5
45330,29968,279,5
45331,29846,279,5
45332,30095,277,4
45333,29731,275,2
45334,29523,277,4
45335,29791,275,2
45336,29787,283,1
45337,29963,279,5
45338,29617,280,1
45339,29853,276,4
45340,29756,279,5
45341,29774,277,4
45342,29521,281,1
45343,29511,276,3
45344,29885,283,1
45345,15048,,10
45346,28648,,6
45347,14733,,4
45348,19562,,9
45349,19568,,9
45350,19613,,9
45351,12520,,7
45352,15081,,10
45353,28630,,6
45354,19432,,8
45355,28778,,6
45356,19096,,9
45357,28443,,7
45358,23172,,6
45359,11227,,4
45360,28036,,6
45361,23057,,6
45362,19271,,9
45363,19565,,9
45364,14161,,8
45365,15078,,10
45366,18011,,7
45367,20561,,10
45368,14732,,1
45369,19269,,9
45370,19270,,9
45371,15062,,10
45372,28449,,7
45373,25994,,1
45374,22996,,6
45375,19596,,9
45376,11761,,9
45377,15077,,10
45378,28178,,6
45379,28363,,6
45380,18010,,7
45381,19988,,6
45382,11129,,1
45383,14734,,1
45384,26789,,6
45385,14735,,1
45386,19607,,9
45387,11224,,1
45388,25986,,1
45389,11090,,4
45390,19560,,9
45391,19588,,9
45392,11762,,9
45393,14171,,8
45394,11468,,10
45395,29352,,4
45396,19594,,9
45397,15051,,10
45398,15059,,10
45399,19598,,9
45400,14162,,8
45401,15058,,10
45402,11413,,10
45403,23114,,6
45404,11217,,1
45405,23209,,6
45406,25987,,4
45407,29285,,4
45408,29326,,4
45409,19612,,9
45410,14149,,8
45411,28197,,6
45412,23137,,6
45413,11191,,4
45414,18038,,7
45415,28092,,6
45416,28161,,6
45417,28620,,6
45418,19264,,9
45419,19555,,9
45420,19561,,9
45421,19576,,9
45422,28198,,6
45423,19997,,6
45424,28165,,6
45425,15056,,10
45426,14164,,8
45427,29481,,8
45428,11414,,10
45429,28129,,6
45430,28176,,6
45431,28013,,6
45432,14167,,8
45433,12547,,7
45434,11252,,4
45435,20562,,10
45436,28130,,6
45437,28169,,6
45438,29334,,1
45439,25823,,9
45440,14198,,8
45441,11216,,1
45442,29335,,1
45443,29350,,4
45444,19102,,9
45445,19105,,9
45446,25990,,1
45447,19558,,9
45448,25718,,9
45449,14189,,8
45450,28624,,6
45451,29279,,4
45452,19559,,9
45453,12549,,7
45454,23074,,6
45455,14163,,8
45456,23113,,6
45457,27752,,6
45458,19599,,9
45459,19605,,9
45460,25822,,9
45461,28646,,6
45462,28647,,6
45463,11171,,4
45464,19586,,9
45465,25819,,9
45466,19611,,9
45467,11422,,10
45468,23164,,6
45469,19989,,6
45470,28177,,6
45471,29280,,1
45472,19095,,9
45473,19592,,9
45474,19595,,9
45475,19601,,9
45476,19614,,9
45477,14160,,8
45478,29354,,1
45479,19099,,9
45480,19564,,9
45481,19563,,9
45482,12522,,7
45483,14181,,8
45484,23267,,6
45485,11257,,4
45486,14737,,1
45487,19556,,9
45488,19577,,9
45489,19602,,9
45490,22976,,6
45491,27672,,6
45492,19429,,8
45493,14731,,4
45494,19609,,9
45495,25821,,9
45496,29340,,6
45497,28354,,6
45498,28574,,6
45499,28626,,6
45500,11189,,1
45501,25993,,1
45502,28173,,6
45503,22995,,6
45504,14730,,4
45505,19593,,9
45506,19615,,9
45507,19616,,9
45508,12510,,7
45509,14148,,8
45510,22998,,6
45511,12523,,7
45512,11175,,4
45513,25996,,4
45514,28051,,6
45515,19557,,9
45516,30106,277,4
45517,29592,275,2
45518,29632,283,1
45519,30003,277,3
45520,29967,277,3
45521,29622,283,1
45522,29714,282,6
45523,29733,276,4
45524,29950,282,6
45525,29969,278,6
45526,29803,274,6
45527,29639,282,6
45528,29508,277,4
45529,29722,282,6
45530,29842,281,4
45531,29673,276,4
45532,29659,277,4
45533,29859,277,4
45534,29748,281,4
45535,29708,277,4
45536,30090,277,4
45537,29711,282,6
45538,29651,277,3
45539,29655,275,3
45540,29504,279,5
45541,29897,281,4
45542,29690,281,1
45543,29721,279,5
45544,29681,279,5
45545,29577,278,6
45546,29755,274,6
45547,29769,277,3
45548,29686,281,4
45549,29921,280,1
45550,29486,277,3
45551,30013,279,5
45552,29740,282,6
45553,29649,278,6
45554,29938,276,4
45555,29525,276,4
45556,29746,275,2
45557,29883,276,3
45558,29685,279,5
45559,29982,276,4
45560,29834,281,4
45561,29581,275,2
45562,29669,275,2
45563,29518,279,5
45564,29710,276,1
45565,29702,277,4
45566,29788,276,4
45567,29498,275,2
45568,29637,277,4
45569,29872,277,3
45570,29810,283,1
45571,29562,281,4
45572,29531,276,1
45573,29487,275,2
45574,29642,279,5
45575,29966,275,2
45576,30088,279,5
45577,29715,279,5
45578,29808,279,5
45579,29484,279,5
45580,14428,,8
45581,11263,,1
45582,28656,,6
45583,11274,,1
45584,25828,,9
45585,11905,,9
45586,12613,,7
45587,11531,,4
45588,11275,,4
45589,19784,,9
45590,19763,,9
45591,25831,,9
45592,11897,,9
45593,15118,,10
45594,11282,,1
45595,11515,,4
45596,20564,,10
45597,14740,,4
45598,14744,,1
45599,19794,,9
45600,19628,,9
45601,11893,,9
45602,12607,,7
45603,11296,,1
45604,11317,,1
45605,11626,,4
45606,19967,,9
45607,25830,,9
45608,11896,,9
45609,14774,,8
45610,11303,,1
45611,11535,,1
45612,14795,,8
45613,11522,,1
45614,23385,,6
45615,18137,,7
45616,14800,,8
45617,15354,,10
45618,12618,,7
45619,19787,,9
45620,19951,,9
45621,11768,,9
45622,28470,,7
45623,14769,,8
45624,11291,,4
45625,11307,,4
45626,11259,,1
45627,18039,,7
45628,19795,,9
45629,11892,,9
45630,11899,,9
45631,11237,,8
45632,14775,,8
45633,26011,,4
45634,19766,,9
45635,23351,,6
45636,11302,,1
45637,11525,,1
45638,14746,,4
45639,19782,,9
45640,19964,,9
45641,23306,,6
45642,11623,,4
45643,14541,,8
45644,28458,,7
45645,11482,,10
45646,11289,,4
45647,25997,,4
45648,19791,,9
45649,11319,,4
45650,28652,,6
45651,19771,,9
45652,25826,,9
45653,11764,,9
45654,28478,,7
45655,11323,,4
45656,11617,,4
45657,11266,,1
45658,11270,,4
45659,26003,,4
45660,19797,,9
45661,25827,,9
45662,11906,,9
45663,11901,,9
45664,14713,,8
45665,26004,,4
45666,14738,,4
45667,19957,,9
45668,11298,,4
45669,11528,,4
45670,11541,,1
45671,11628,,4
45672,19438,,8
45673,19790,,9
45674,19948,,9
45675,25829,,9
45676,11765,,9
45677,11895,,9
45678,11281,,4
45679,11540,,4
45680,23283,,6
45681,19789,,9
45682,19950,,9
45683,14709,,8
45684,11485,,10
45685,18132,,7
45686,25998,,1
45687,26005,,1
45688,14741,,4
45689,19773,,9
45690,19958,,9
45691,11898,,9
45692,14425,,8
45693,15083,,10
45694,15097,,10
45695,11292,,4
45696,11326,,4
45697,11516,,4
45698,14747,,4
45699,14750,,4
45700,11278,,1
45701,11538,,4
45702,18131,,7
45703,19947,,9
45704,14772,,8
45705,23378,,6
45706,11267,,4
45707,11904,,9
45708,19765,,9
45709,19793,,9
45710,19963,,9
45711,19621,,9
45712,11767,,9
45713,15088,,10
45714,11534,,4
45715,19770,,9
45716,19783,,9
45717,11325,,1
45718,11272,,4
45719,20000,,6
45720,19653,,9
45721,11766,,9
45722,11908,,9
45723,11290,,4
45724,12620,,7
45725,14789,,8
45726,12614,,7
45727,11909,,9
45728,14426,,8
45729,15087,,10
45730,28471,,7
45731,11286,,4
45732,11537,,4
45733,11624,,4
45734,11630,,1
45735,19792,,9
45736,19960,,9
45737,19965,,9
45738,11900,,9
45739,11903,,9
45740,19786,,9
45741,19788,,9
45742,19620,,9
45743,19631,,9
45744,11894,,9
45745,15089,,10
45746,23376,,6
45747,11539,,4
45748,18046,,7
45749,14797,,8
45750,26001,,1
45751,14739,,4
45752,19772,,9
45753,19966,,9
45754,11529,,1
45755,11536,,4
45756,11625,,4
45757,12561,,7
45758,15106,,10
45759,11295,,4
45760,11329,,4
45761,11629,,4
45762,12621,,7
45763,19959,,9
45764,19652,,9
45765,11245,,8
45766,11297,,4
45767,11299,,4
45768,11324,,4
45769,11327,,4
45770,19956,,9
45771,11271,,4
45772,19785,,9
45773,19949,,9
45774,11261,,4
45775,14207,,8
45776,23281,,6
45777,11907,,9
45778,26002,,1
45779,29825,279,5
45780,29734,282,6
45781,29994,282,6
45782,29580,283,1
45783,29898,280,1
45784,30052,276,4
45785,29974,277,3
45786,29614,282,6
45787,29566,275,3
45788,29682,281,4
45789,29747,283,1
45790,29890,283,1
45791,29973,275,3
45792,30067,282,6
45793,29844,275,2
45794,29596,282,6
45795,29827,277,3
45796,29811,275,5
45797,29824,278,6
45798,29889,281,4
45799,29489,281,4
45800,29761,278,6
45801,29958,279,5
45802,29661,279,5
45803,29759,275,2
45804,29497,283,1
45805,29912,279,5
45806,30084,279,5
45807,29610,275,2
45808,29606,283,1
45809,29718,275,2
45810,29646,277,4
45811,29570,277,4
45812,29533,275,3
45813,29992,281,4
45814,29491,274,5
45815,29549,279,5
45816,11830,,4
45817,14801,,8
45818,14868,,4
45819,20160,,9
45820,25832,,9
45821,26041,,1
45822,20246,,9
45823,20253,,9
45824,11696,,1
45825,23725,,6
45826,23858,,6
45827,15440,,10
45828,14753,,1
45829,20245,,9
45830,20151,,9
45831,20158,,9
45832,11916,,9
45833,11815,,1
45834,11816,,4
45835,11688,,1
45836,14823,,8
45837,26050,,1
45838,20213,,9
45839,11915,,9
45840,11246,,8
45841,12804,,7
45842,11742,,4
45843,11775,,4
45844,11812,,1
45845,23566,,6
45846,23592,,6
45847,26015,,4
45848,14852,,4
45849,20154,,9
45850,11776,,4
45851,11683,,4
45852,18143,,7
45853,15453,,10
45854,15620,,10
45855,14754,,1
45856,20247,,9
45857,11919,,9
45858,11952,,9
45859,12754,,7
45860,23829,,6
45861,12650,,7
45862,14827,,8
45863,11873,,4
45864,19968,,9
45865,20157,,9
45866,15621,,10
45867,11772,,1
45868,14819,,8
45869,14822,,8
45870,26012,,4
45871,25919,,9
45872,11249,,8
45873,11925,,1
45874,20007,,6
45875,20242,,9
45876,19975,,9
45877,11910,,9
45878,12750,,7
45879,19443,,8
45880,11707,,4
45881,23397,,6
45882,11745,,1
45883,11799,,1
45884,11678,,1
45885,12655,,7
45886,26042,,4
45887,14880,,4
45888,20217,,9
45889,11920,,9
45890,11338,,8
45891,11380,,8
45892,20226,,9
45893,23842,,6
45894,19450,,8
45895,11727,,4
45896,12632,,7
45897,11933,,1
45898,23830,,6
45899,11817,,4
45900,11837,,4
45901,11665,,4
45902,15614,,10
45903,15619,,10
45904,20241,,9
45905,20152,,9
45906,20159,,9
45907,20214,,9
45908,11918,,9
45909,11947,,9
45910,11777,,4
45911,11797,,4
45912,23819,,6
45913,26014,,4
45914,11929,,9
45915,11930,,9
45916,11964,,9
45917,11332,,8
45918,11741,,4
45919,11780,,1
45920,23730,,6
45921,11798,,1
45922,23731,,6
45923,11811,,4
45924,14803,,8
45925,11942,,9
45926,23486,,6
45927,11796,,4
45928,11813,,1
45929,11825,,4
45930,18148,,7
45931,20249,,9
45932,20211,,9
45933,11779,,1
45934,11666,,4
45935,19439,,8
45936,26016,,4
45937,14824,,8
45938,11654,,4
45939,14757,,4
45940,20244,,9
45941,19978,,9
45942,20219,,9
45943,20221,,9
45944,20225,,9
45945,25920,,9
45946,11914,,9
45947,11943,,9
45948,14879,,4
45949,19970,,9
45950,19974,,9
45951,11944,,9
45952,11969,,9
45953,23859,,6
45954,11810,,1
45955,26055,,1
45956,19979,,9
45957,11809,,4
45958,11818,,4
45959,11872,,4
45960,11671,,4
45961,12717,,7
45962,20227,,9
45963,20238,,9
45964,20215,,9
45965,25921,,9
45966,11946,,9
45967,19454,,8
45968,11834,,4
45969,20156,,9
45970,11963,,9
45971,11335,,8
45972,19472,,8
45973,11773,,4
45974,26018,,1
45975,14755,,4
45976,20239,,9
45977,20216,,9
45978,11967,,9
45979,15630,,10
45980,15631,,10
45981,12805,,7
45982,19977,,9
45983,14830,,8
45984,11690,,1
45985,11708,,4
45986,11743,,4
45987,11854,,4
45988,11675,,1
45989,12631,,7
45990,12711,,7
45991,11976,,9
45992,19451,,8
45993,11924,,4
45994,11774,,4
45995,23846,,6
45996,11839,,4
45997,14756,,4
45998,25918,,9
45999,23583,,6
46000,11778,,1
46001,23806,,6
46002,11826,,4
46003,11831,,4
46004,11664,,4
46005,12749,,7
46006,20236,,9
46007,20220,,9
46008,11912,,9
46009,11917,,9
46010,11488,,10
46011,11489,,10
46012,19453,,8
46013,11705,,4
46014,23396,,6
46015,23511,,6
46016,11885,,4
46017,11886,,4
46018,11663,,1
46019,14752,,4
46020,20228,,9
46021,19971,,9
46022,11968,,9
46023,30058,278,6
46024,29620,282,6
46025,29611,280,1
46026,29955,275,3
46027,29555,275,2
46028,29888,279,5
46029,29539,278,6
46030,29717,283,1
46031,29548,278,6
46032,29818,276,1
46033,30011,279,5
46034,29892,282,6
46035,29813,282,6
46036,29509,275,2
46037,29988,282,6
46038,29946,278,6
46039,29680,282,6
46040,29554,275,3
46041,29865,276,4
46042,29773,280,1
46043,29961,275,2
46044,30074,282,6
46045,29749,279,5
46046,29764,277,4
46047,29945,279,5
46048,30056,276,4
46049,30117,277,4
46050,30042,282,6
46051,30107,276,1
46052,29571,280,1
46053,29582,280,1
46054,29675,275,2
46055,30076,281,3
46056,29624,279,5
46057,29703,276,4
46058,30100,276,4
46059,30091,275,2
46060,29925,280,1
46061,29664,275,2
46062,29510,282,6
46063,30010,278,6
46064,29789,278,6
46065,29558,282,6
46066,30111,277,3
46067,29861,277,3
46068,29724,275,2
46069,29757,276,4
46070,29493,279,5
46071,29698,282,6
46072,29515,278,6
46073,29830,278,6
46074,29794,282,6
46075,29905,282,6
46076,29716,281,4
46077,29742,280,1
46078,29583,277,3
46079,29807,282,6
46080,30004,280,1
46081,29930,277,3
46082,29522,276,4
46083,29866,277,4
46084,30022,276,4
46085,30012,276,4
46086,29705,278,6
46087,29906,277,3
46088,29880,279,5
46089,29901,276,4
46090,29507,279,5
46091,29846,279,5
46092,29588,280,1
46093,30095,277,4
46094,29523,277,4
46095,29791,275,2
46096,29785,282,6
46097,29731,275,2
46098,29787,283,1
46099,29963,279,5
46100,29617,280,1
46101,29853,276,4
46102,29521,281,1
46103,29774,277,4
46104,29756,279,5
46105,29885,283,1
46106,29688,275,3
46107,29511,276,3
46108,12018,,4
46109,12167,,1
46110,12169,,4
46111,11937,,1
46112,11945,,4
46113,11955,,4
46114,12053,,4
46115,12104,,4
46116,14912,,4
46117,20446,,9
46118,20611,,9
46119,25927,,9
46120,12023,,4
46121,12069,,4
46122,24284,,6
46123,12152,,4
46124,20447,,9
46125,11956,,4
46126,14883,,4
46127,14895,,4
46128,14945,,8
46129,20420,,9
46130,12171,,4
46131,11954,,4
46132,23865,,6
46133,12105,,4
46134,20259,,9
46135,20416,,9
46136,20426,,9
46137,20600,,9
46138,13405,,7
46139,11977,,9
46140,11991,,9
46141,19501,,8
46142,24310,,6
46143,26090,,4
46144,26094,,4
46145,14881,,1
46146,11421,,8
46147,19476,,8
46148,12052,,4
46149,12120,,1
46150,20569,,10
46151,26082,,4
46152,20424,,9
46153,25928,,9
46154,11989,,9
46155,12076,,4
46156,12118,,4
46157,26056,,4
46158,25926,,9
46159,11996,,9
46160,11412,,8
46161,12819,,7
46162,12163,,4
46163,12042,,1
46164,12079,,4
46165,12141,,1
46166,15657,,10
46167,11997,,9
46168,25936,,9
46169,12094,,4
46170,12156,,4
46171,24342,,6
46172,12030,,1
46173,20283,,9
46174,20608,,9
46175,12003,,9
46176,11491,,10
46177,12102,,4
46178,25937,,9
46179,11983,,4
46180,12084,,1
46181,12004,,9
46182,11995,,9
46183,28492,,7
46184,14834,,8
46185,15632,,10
46186,12041,,1
46187,24235,,6
46188,20430,,9
46189,20606,,9
46190,15653,,10
46191,14956,,8
46192,12830,,7
46193,18634,,7
46194,11939,,4
46195,12027,,1
46196,12109,,1
46197,26061,,4
46198,26089,,4
46199,20256,,9
46200,20260,,9
46201,20610,,9
46202,25935,,9
46203,11999,,9
46204,11988,,9
46205,12162,,4
46206,20023,,6
46207,26091,,4
46208,20284,,9
46209,12849,,7
46210,12866,,7
46211,18163,,7
46212,12173,,4
46213,12050,,4
46214,12072,,4
46215,20429,,9
46216,20456,,9
46217,20614,,9
46218,12820,,7
46219,24332,,6
46220,24344,,6
46221,23866,,6
46222,14891,,4
46223,14892,,4
46224,14902,,4
46225,20261,,9
46226,13263,,7
46227,11990,,9
46228,11993,,9
46229,11395,,8
46230,11493,,10
46231,12016,,4
46232,12058,,4
46233,23867,,6
46234,12110,,4
46235,12151,,4
46236,12001,,9
46237,12843,,7
46238,14838,,8
46239,14927,,8
46240,23868,,6
46241,20034,,6
46242,20423,,9
46243,20613,,9
46244,13504,,7
46245,14967,,8
46246,12143,,1
46247,14882,,4
46248,14896,,4
46249,12000,,9
46250,14940,,8
46251,11998,,9
46252,14939,,8
46253,12082,,4
46254,12096,,4
46255,20451,,9
46256,15652,,10
46257,11992,,9
46258,12160,,1
46259,12025,,1
46260,12108,,1
46261,26075,,1
46262,20445,,9
46263,12834,,7
46264,28491,,7
46265,11934,,1
46266,20425,,9
46267,20448,,9
46268,20615,,9
46269,15638,,10
46270,24309,,6
46271,12172,,4
46272,12116,,1
46273,26060,,4
46274,26070,,4
46275,20450,,9
46276,20612,,9
46277,19482,,8
46278,19496,,8
46279,12155,,1
46280,12121,,1
46281,26057,,4
46282,26058,,4
46283,26093,,4
46284,14888,,1
46285,12005,,9
46286,18175,,7
46287,12026,,4
46288,12059,,1
46289,12075,,1
46290,26066,,4
46291,20258,,9
46292,20418,,9
46293,14951,,8
46294,11986,,9
46295,20567,,10
46296,12170,,4
46297,12033,,1
46298,12071,,4
46299,20264,,9
46300,20452,,9
46301,12817,,7
46302,12083,,1
46303,25922,,9
46304,12002,,9
46305,14952,,8
46306,12164,,4
46307,20427,,9
46308,20609,,9
46309,11994,,9
46310,25938,,9
46311,12841,,7
46312,12153,,4
46313,12078,,1
46314,12112,,4
46315,12142,,1
46316,26083,,4
46317,14884,,4
46318,20444,,9
46319,12103,,4
46320,26084,,4
46321,14894,,1
46322,30064,283,1
46323,29632,283,1
46324,29592,275,2
46325,29967,277,3
46326,29714,282,6
46327,29622,283,1
46328,29494,282,6
46329,29697,279,5
46330,29950,282,6
46331,29969,278,6
46332,29803,282,6
46333,29639,282,6
46334,29722,274,6
46335,29508,277,4
46336,29944,276,4
46337,29914,281,4
46338,29659,277,4
46339,29673,276,4
46340,29859,277,4
46341,29708,277,4
46342,29748,281,4
46343,30090,277,4
46344,29651,277,3
46345,29504,279,5
46346,29655,275,3
46347,29897,281,4
46348,29690,281,1
46349,29721,279,5
46350,29681,279,5
46351,29577,278,6
46352,29755,278,6
46353,29769,277,3
46354,30068,279,5
46355,30106,277,4
46356,29921,280,1
46357,29686,281,4
46358,29486,277,3
46359,29740,282,6
46360,29649,278,6
46361,30013,279,5
46362,29938,276,4
46363,29746,275,2
46364,29525,276,4
46365,29685,279,5
46366,29982,276,4
46367,29883,276,3
46368,29581,275,2
46369,29669,274,2
46370,29834,281,4
46371,29674,277,3
46372,29710,276,1
46373,29518,279,5
46374,29702,277,4
46375,29788,276,4
46376,29498,275,2
46377,29637,277,4
46378,29872,277,3
46379,29810,283,1
46380,29562,281,4
46381,29915,283,1
46382,29531,276,1
46383,29642,279,5
46384,30088,279,5
46385,29966,275,2
46386,29487,275,2
46387,29715,279,5
46388,29808,279,5
46389,29484,279,5
46390,12440,,4
46391,20995,,9
46392,13537,,7
46393,15695,,10
46394,15055,,8
46395,11496,,10
46396,12442,,4
46397,27014,,6
46398,20992,,9
46399,20820,,9
46400,20987,,9
46401,20993,,9
46402,20616,,9
46403,14990,,8
46404,15692,,10
46405,20994,,9
46406,12779,,1
46407,27026,,6
46408,12011,,9
46409,15073,,8
46410,11548,,10
46411,24661,,6
46412,24493,,6
46413,20075,,6
46414,15006,,4
46415,20819,,9
46416,12181,,4
46417,12441,,4
46418,20988,,9
46419,12021,,9
46420,13511,,7
46421,25949,,9
46422,12884,,4
46423,12362,,4
46424,12435,,4
46425,24496,,6
46426,26107,,4
46427,20182,,6
46428,20629,,9
46429,11428,,8
46430,13564,,7
46431,12901,,1
46432,15016,,4
46433,20991,,9
46434,20996,,9
46435,12251,,9
46436,12337,,9
46437,15054,,8
46438,12174,,4
46439,20817,,9
46440,20621,,9
46441,15661,,10
46442,14997,,8
46443,15662,,10
46444,12246,,9
46445,12772,,1
46446,12777,,1
46447,20984,,9
46448,12250,,9
46449,12007,,9
46450,12446,,4
46451,12709,,4
46452,26112,,1
46453,20626,,9
46454,20812,,9
46455,15669,,10
46456,12014,,9
46457,25947,,9
46458,12771,,4
46459,12190,,4
46460,12438,,4
46461,20821,,9
46462,12013,,9
46463,11423,,8
46464,12885,,4
46465,12898,,4
46466,12915,,1
46467,12180,,1
46468,24431,,6
46469,19033,,7
46470,14915,,1
46471,14979,,8
46472,12248,,9
46473,14969,,8
46474,25944,,9
46475,20575,,10
46476,26110,,1
46477,12009,,9
46478,25939,,9
46479,12768,,4
46480,26114,,4
46481,20623,,9
46482,12245,,9
46483,12883,,4
46484,12437,,1
46485,12755,,4
46486,19901,,8
46487,14913,,4
46488,20628,,9
46489,24666,,6
46490,12189,,4
46491,24759,,6
46492,12198,,1
46493,15023,,1
46494,20983,,9
46495,20989,,9
46496,20627,,9
