SalesOrderID,CustomerID,SalesPersonID,TerritoryID,TotalDue
44573,25917,,4,3756.9890
44574,11107,,9,3729.3640
44575,11110,,9,3756.9890
44576,28660,,1,3953.9884
44577,28667,,1,3953.9884
44578,28653,,4,3953.9884
44579,28662,,4,3953.9884
44580,13782,,8,3953.9884
44581,11108,,9,3729.3640
44582,11134,,9,3756.9890
44583,18210,,9,3953.9884
44584,28671,,1,3953.9884
44585,28790,,1,3953.9884
44586,28794,,1,3953.9884
44587,28627,,4,3953.9884
44588,26683,,6,772.5036
44589,11104,,9,3756.9890
44590,13795,,8,3953.9884
44591,17987,,7,772.5036
44592,28761,,4,3953.9884
44593,28645,,4,3953.9884
44594,18250,,9,3953.9884
44595,11124,,9,3756.9890
44596,18238,,9,3953.9884
44597,12290,,7,3953.9884
44598,29400,,8,3729.3640
44599,28792,,1,3953.9884
44600,18243,,9,3953.9884
44601,11117,,9,3756.9890
44602,14702,,10,3953.9884
44603,20167,,10,772.5036
44604,19364,,8,772.5036
44605,28672,,4,3953.9884
44606,28772,,1,3953.9884
44607,28774,,4,3953.9884
44608,18200,,9,3953.9884
44609,18220,,9,3953.9884
44610,18241,,9,3953.9884
44611,13778,,8,3953.9884
44612,28675,,4,3953.9884
44613,28628,,1,3953.9884
44614,28650,,4,3953.9884
44615,28654,,1,3953.9884
44616,28655,,1,3953.9884
44617,28666,,1,3953.9884
44618,18205,,9,3953.9884
44619,13789,,8,3953.9884
44620,18204,,9,3953.9884
44621,18217,,9,3953.9884
44622,13771,,8,3953.9884
44623,12301,,7,3953.9884
44624,19357,,8,772.5036
44625,28658,,4,3953.9884
44626,18272,,9,3953.9884
44627,11109,,9,3729.3640
44628,11356,,9,3729.3640
44629,18209,,9,3953.9884
44630,28765,,4,3953.9884
44631,28629,,4,3953.9884
44632,18196,,9,3953.9884
44633,18203,,9,3953.9884
44634,18213,,9,3953.9884
44635,18218,,9,3953.9884
44636,14705,,10,3953.9884
44637,28644,,1,3953.9884
44638,28651,,4,3953.9884
44639,14617,,1,772.5036
44640,18246,,9,3953.9884
44641,18255,,9,3953.9884
44642,25567,,9,772.5036
44643,12280,,7,3953.9884
44644,12279,,7,3953.9884
44645,11344,,10,3756.9890
44646,29449,,8,3756.9890
44647,28770,,1,3953.9884
44648,25916,,4,3756.9890
44649,25924,,4,3756.9890
44650,11147,,9,3729.3640
44651,14720,,10,3953.9884
44652,28407,,7,3729.3640
44653,20170,,10,772.5036
44654,28619,,4,3953.9884
44655,11105,,9,3756.9890
44656,18275,,9,3953.9884
44657,11120,,9,3729.3640
44658,18201,,9,3953.9884
44659,18208,,9,3953.9884
44660,28775,,4,3953.9884
44661,14639,,4,772.5036
44662,11151,,9,3729.3640
44663,18212,,9,3953.9884
44664,18222,,9,3953.9884
44665,25564,,9,772.5036
44666,28763,,4,3953.9884
44667,28795,,4,3953.9884
44668,28621,,4,3953.9884
44669,25942,,4,3729.3640
44670,18245,,9,3953.9884
44671,18268,,9,3953.9884
44672,18207,,9,3953.9884
44673,13790,,8,3953.9884
44674,28635,,4,3953.9884
44675,25566,,9,772.5036
44676,18198,,9,3953.9884
44677,22233,,6,3953.9884
44678,22121,,6,3953.9884
44679,11106,,9,3756.9890
44680,12296,,7,3953.9884
44681,17982,,7,772.5036
44682,28797,,4,3953.9884
44683,28799,,4,3953.9884
44684,28643,,4,3953.9884
44685,18249,,9,3953.9884
44686,14712,,10,3953.9884
44687,20172,,10,772.5036
44688,18244,,9,3953.9884
44689,18269,,9,3953.9884
44690,11111,,9,3756.9890
44691,28414,,7,3756.9890
44692,28670,,1,3953.9884
44693,28676,,4,3953.9884
44694,22232,,6,3953.9884
44695,19855,,6,3756.9890
44696,18254,,9,3953.9884
44697,18219,,9,3953.9884
44698,25565,,9,772.5036
44699,22234,,6,3953.9884
44700,28769,,1,3953.9884
44701,14636,,1,772.5036
44702,18260,,9,3953.9884
44703,12300,,7,3953.9884
44704,29403,,8,3729.3640
44705,28678,,1,3953.9884
44706,28618,,1,3953.9884
44707,28649,,4,3953.9884
44708,25909,,4,3729.3640
44709,18240,,9,3953.9884
44710,28674,,4,3953.9884
44711,18248,,9,3953.9884
44712,11112,,9,3729.3640
44713,22128,,6,3953.9884
44714,28657,,1,3953.9884
44715,22182,,6,3953.9884
44716,22230,,6,3953.9884
44717,14616,,4,772.5036
44718,18239,,9,3953.9884
44719,14700,,10,3953.9884
44720,28625,,1,3953.9884
44721,26643,,6,772.5036
44722,13774,,8,3953.9884
44723,29410,,8,3756.9890
44724,28665,,1,3953.9884
44725,25910,,4,3756.9890
44726,14614,,4,772.5036
44727,18273,,9,3953.9884
44728,11126,,9,3756.9890
44729,12307,,7,3953.9884
44730,14697,,10,3953.9884
44731,28661,,1,3953.9884
44732,18251,,9,3953.9884
44733,18214,,9,3953.9884
44734,12285,,7,3953.9884
44735,28673,,4,3953.9884
44736,14634,,1,772.5036
44737,18242,,9,3953.9884
44738,18252,,9,3953.9884
44739,18202,,9,3953.9884
44740,29592,275,2,7477.8508
44741,29632,283,1,4594.0664
44742,29967,277,3,45203.3586
44743,29622,283,1,47591.4489
44744,29714,282,6,33494.5097
44745,29950,282,6,29481.2747
44746,29803,282,6,16090.2705
44747,29969,278,6,11702.3040
44748,29508,277,4,985.0180
44749,29639,282,6,51628.2811
44750,29722,282,6,100237.4063
44751,29914,281,4,537.9491
44752,29673,276,4,14594.6340
44753,29944,276,4,2587.9204
44754,29659,277,4,12197.4254
44755,30090,277,4,32001.1813
44756,29708,277,4,15780.2862
44757,29748,281,4,42338.3846
44758,29651,277,3,28848.4215
44759,29655,275,3,6908.4859
44760,29897,281,4,5861.3493
44761,29504,279,5,92470.0936
44762,29690,281,1,104545.3150
44763,29721,279,5,3790.7869
44764,29681,279,5,2401.9502
44765,29577,278,6,6553.8361
44766,29755,278,6,4619.4599
44767,29769,277,3,34465.5095
44768,30106,277,4,24320.2543
44769,30068,279,5,207.7582
44770,29686,281,4,11690.7511
44771,29921,280,1,78461.0295
44772,29486,277,3,75865.1515
44773,29740,282,6,23472.6843
44774,29649,278,6,14020.6584
44775,30013,279,5,2480.2443
44776,29938,276,4,53342.2783
44777,29525,276,4,112067.3649
44778,29746,275,2,48307.2468
44779,29685,279,5,36676.5854
44780,29883,276,3,28866.9646
44781,29982,276,4,478.0872
44782,29581,275,2,32915.1222
44783,29834,281,4,33340.8184
44784,29669,275,2,2931.9869
44785,29674,277,3,160.6050
44786,29518,279,5,2645.4188
44787,29702,277,4,52005.1806
44788,29710,276,1,97765.7518
44789,29498,275,2,875.4270
44790,29788,276,4,944.6214
44791,29637,277,4,16323.4531
44792,29810,283,1,39130.2034
44793,29872,277,3,2401.9502
44794,29915,283,1,4560.2864
44795,29562,281,4,117373.1283
44796,29531,276,1,15396.7194
44797,29966,275,2,67518.8195
44798,30088,279,5,37650.6136
44799,29642,279,5,45857.3386
44800,29487,275,2,19265.5486
44801,29715,279,5,54234.6640
44802,29808,279,5,5416.2480
44803,12383,,7,3953.9884
44804,28829,,4,3953.9884
44805,29011,,4,3953.9884
44806,18452,,9,3953.9884
44807,11365,,9,3729.3640
44808,13836,,8,3953.9884
44809,20552,,10,772.5036
44810,29126,,4,3953.9884
44811,22732,,6,3953.9884
44812,28988,,4,3953.9884
44813,18695,,9,3953.9884
44814,18281,,9,3953.9884
44815,11444,,9,3729.3640
44816,12321,,7,3953.9884
44817,14777,,10,3953.9884
44818,28827,,4,3953.9884
44819,28853,,1,3953.9884
44820,25972,,1,3729.3640
44821,25975,,1,3756.9890
44822,18486,,9,3953.9884
44823,18488,,9,3953.9884
44824,18694,,9,3953.9884
44825,18309,,9,3953.9884
44826,12308,,7,3953.9884
44827,25973,,1,3756.9890
44828,28997,,4,3953.9884
44829,14643,,1,772.5036
44830,18337,,9,3953.9884
44831,29467,,8,3729.3640
44832,28804,,4,3953.9884
44833,28842,,4,3953.9884
44834,25952,,4,3729.3640
44835,18338,,9,3953.9884
44836,18465,,9,3953.9884
44837,13808,,8,3953.9884
44838,14138,,8,3953.9884
44839,28825,,1,3953.9884
44840,28857,,4,3953.9884
44841,18335,,9,3953.9884
44842,14140,,8,3953.9884
44843,29058,,4,3953.9884
44844,29139,,4,3953.9884
44845,28845,,1,3953.9884
44846,18334,,9,3953.9884
44847,11445,,9,3756.9890
44848,28418,,7,3729.3640
44849,17996,,7,772.5036
44850,19417,,8,772.5036
44851,22299,,6,3953.9884
44852,29128,,4,3953.9884
44853,19874,,6,3729.3640
44854,29004,,4,3953.9884
44855,26692,,6,772.5036
44856,14651,,1,772.5036
44857,18484,,9,3953.9884
44858,18487,,9,3953.9884
44859,18495,,9,3953.9884
44860,18693,,9,3953.9884
44861,18288,,9,3953.9884
44862,18457,,9,3953.9884
44863,18467,,9,3953.9884
44864,11364,,9,3729.3640
44865,11372,,9,3729.3640
44866,11443,,9,3729.3640
44867,14793,,10,3953.9884
44868,28852,,1,3953.9884
44869,18700,,9,3953.9884
44870,18301,,9,3953.9884
44871,11363,,9,3756.9890
44872,29111,,4,3953.9884
44873,28828,,4,3953.9884
44874,18004,,7,772.5036
44875,29048,,4,3953.9884
44876,29056,,4,3953.9884
44877,29136,,4,3953.9884
44878,28807,,1,3953.9884
44879,28833,,1,3953.9884
44880,18470,,9,3953.9884
44881,18496,,9,3953.9884
44882,18703,,9,3953.9884
44883,18296,,9,3953.9884
44884,18308,,9,3953.9884
44885,14833,,10,3953.9884
44886,29108,,4,3953.9884
44887,28821,,1,3953.9884
44888,28838,,1,3953.9884
44889,11351,,10,3729.3640
44890,11381,,10,3756.9890
44891,28847,,4,3953.9884
44892,22267,,6,3953.9884
44893,28856,,1,3953.9884
44894,25943,,4,3729.3640
44895,25951,,4,3729.3640
44896,25964,,1,3756.9890
44897,18696,,9,3953.9884
44898,18307,,9,3953.9884
44899,11353,,10,3729.3640
44900,14778,,10,3953.9884
44901,12332,,7,3953.9884
44902,13829,,8,3953.9884
44903,18284,,9,3953.9884
44904,11359,,9,3729.3640
44905,13822,,8,3953.9884
44906,14832,,10,3953.9884
44907,19415,,8,772.5036
44908,29032,,4,3953.9884
44909,28840,,4,3953.9884
44910,25969,,4,3756.9890
44911,25976,,4,3729.3640
44912,28966,,4,3953.9884
44913,18468,,9,3953.9884
44914,18491,,9,3953.9884
44915,18461,,9,3953.9884
44916,18463,,9,3953.9884
44917,13842,,8,3953.9884
44918,29466,,8,3729.3640
44919,29017,,1,3953.9884
44920,14648,,4,772.5036
44921,18489,,9,3953.9884
44922,18277,,9,3953.9884
44923,18336,,9,3953.9884
44924,28830,,1,3953.9884
44925,18493,,9,3953.9884
44926,25706,,9,772.5036
44927,11448,,9,3729.3640
44928,14843,,10,3953.9884
44929,12398,,7,3953.9884
44930,29110,,4,3953.9884
44931,28849,,1,3953.9884
44932,18303,,9,3953.9884
44933,18276,,9,3953.9884
44934,14771,,10,3953.9884
44935,12333,,7,3953.9884
44936,29044,,1,3953.9884
44937,22251,,6,3953.9884
44938,28851,,1,3953.9884
44939,28993,,1,3953.9884
44940,18490,,9,3953.9884
44941,18697,,9,3953.9884
44942,18701,,9,3953.9884
44943,25568,,9,772.5036
44944,25707,,9,772.5036
44945,25710,,9,772.5036
44946,11357,,9,3729.3640
44947,11446,,9,3756.9890
44948,12395,,7,3953.9884
44949,29474,,8,3729.3640
44950,28835,,4,3953.9884
44951,28843,,4,3953.9884
44952,25955,,4,3729.3640
44953,28859,,1,3953.9884
44954,28990,,4,3953.9884
44955,25709,,9,772.5036
44956,11449,,9,3729.3640
44957,22247,,6,3953.9884
44958,20173,,10,772.5036
44959,29019,,4,3953.9884
44960,22373,,6,3953.9884
44961,29060,,4,3953.9884
44962,28831,,4,3953.9884
44963,25974,,4,3756.9890
44964,14647,,4,772.5036
44965,14649,,4,772.5036
44966,18458,,9,3953.9884
44967,14794,,10,3953.9884
44968,19365,,8,772.5036
44969,22713,,6,3953.9884
44970,28820,,1,3953.9884
44971,28989,,1,3953.9884
44972,29016,,1,3953.9884
44973,18482,,9,3953.9884
44974,14776,,10,3953.9884
44975,28823,,1,3953.9884
44976,28824,,1,3953.9884
44977,29010,,4,3953.9884
44978,14652,,4,772.5036
44979,18469,,9,3953.9884
44980,18699,,9,3953.9884
44981,18462,,9,3953.9884
44982,29132,,4,3953.9884
44983,22252,,6,3953.9884
44984,29008,,4,3953.9884
44985,18692,,9,3953.9884
44986,25708,,9,772.5036
44987,12323,,7,3953.9884
44988,17999,,7,772.5036
44989,28854,,1,3953.9884
44990,14645,,4,772.5036
44991,18698,,9,3953.9884
44992,18464,,9,3953.9884
44993,11368,,9,3729.3640
44994,28805,,4,3953.9884
44995,28841,,4,3953.9884
44996,25970,,1,3729.3640
44997,28870,,1,3953.9884
44998,14646,,4,772.5036
44999,18485,,9,3953.9884
45000,18297,,9,3953.9884
45001,18302,,9,3953.9884
45002,13844,,8,3953.9884
45003,29059,,4,3953.9884
45004,29106,,4,3953.9884
45005,28844,,4,3953.9884
45006,12373,,7,3953.9884
45007,14137,,8,3953.9884
45008,14831,,10,3953.9884
45009,19387,,8,772.5036
45010,28869,,1,3953.9884
45011,22268,,6,3953.9884
45012,14650,,1,772.5036
45013,18483,,9,3953.9884
45014,25705,,9,772.5036
45015,11360,,9,3756.9890
45016,14770,,10,3953.9884
45017,28826,,1,3953.9884
45018,18494,,9,3953.9884
45019,18691,,9,3953.9884
45020,18332,,9,3953.9884
45021,11358,,9,3729.3640
45022,11447,,9,3729.3640
45023,13807,,8,3953.9884
45024,29475,,8,3756.9890
45025,29070,,4,3953.9884
45026,25962,,1,3756.9890
45027,28871,,1,3953.9884
45028,18702,,9,3953.9884
45029,18331,,9,3953.9884
45030,11450,,9,3729.3640
45031,14792,,10,3953.9884
45032,14139,,8,3953.9884
45033,29138,,4,3953.9884
45034,28822,,1,3953.9884
45035,28839,,1,3953.9884
45036,28846,,4,3953.9884
45037,25704,,9,772.5036
45038,29734,282,6,30553.6572
45039,29994,282,6,31221.5327
45040,29565,276,4,472.3108
45041,29858,280,1,472.3108
45042,29898,280,1,45769.7268
45043,29580,283,1,36680.7029
45044,30052,276,4,5695.1541
45045,29974,277,3,16058.1495
45046,29682,281,4,944.6214
45047,29614,282,6,44560.4030
45048,29566,275,3,6899.6033
45049,29890,283,1,1555.7138
45050,29747,283,1,4843.9990
45051,29973,275,3,3386.9682
45052,30067,282,6,31989.5654
45053,29844,275,2,21748.2094
45054,29596,282,6,14924.4086
45055,29827,277,3,22229.2505
45056,29811,275,5,43525.5187
45057,29824,278,6,25034.2304
45058,29761,278,6,6180.4360
45059,29489,281,4,35223.3705
45060,29889,281,4,26962.8476
45061,29825,279,5,82490.9371
45062,29661,279,5,17837.3280
45063,29759,275,2,12522.4584
45064,29497,283,1,59713.6183
45065,29912,279,5,27052.2013
45066,30084,279,5,472.3108
45067,29610,275,2,3484.0780
45068,29606,283,1,2401.9502
45069,29718,275,2,27645.7018
45070,29646,277,4,31637.8485
45071,29533,275,3,6733.5399
45072,29570,277,4,2361.5536
45073,29768,276,4,472.3108
45074,29992,281,4,27058.3881
45075,29491,275,5,13771.7748
45076,29549,279,5,9192.2504
45077,29958,279,5,21263.0024
45078,12494,,7,3953.9884
45079,29255,,4,3953.9884
45080,14657,,1,772.5036
45081,26782,,6,772.5036
45082,11455,,9,3729.3640
45083,14947,,10,3953.9884
45084,29143,,4,3953.9884
45085,18746,,9,3953.9884
45086,18747,,9,3953.9884
45087,11388,,10,3729.3640
45088,11398,,10,3756.9890
45089,25977,,4,3729.3640
45090,29170,,4,3953.9884
45091,18909,,9,3953.9884
45092,18899,,9,3953.9884
45093,18906,,9,3953.9884
45094,22785,,6,3953.9884
45095,11394,,10,3756.9890
45096,12483,,7,3953.9884
45097,29151,,4,3953.9884
45098,29167,,1,3953.9884
45099,29174,,1,3953.9884
45100,19428,,8,772.5036
45101,22748,,6,3953.9884
45102,29274,,4,3953.9884
45103,29140,,1,3953.9884
45104,29142,,4,3953.9884
45105,22765,,6,3953.9884
45106,19987,,6,3729.3640
45107,29275,,4,3953.9884
45108,22975,,6,3953.9884
45109,14937,,10,3953.9884
45110,18710,,9,3953.9884
45111,25713,,9,772.5036
45112,20558,,10,772.5036
45113,29141,,4,3953.9884
45114,29146,,1,3953.9884
45115,25984,,4,3729.3640
45116,29204,,1,3953.9884
45117,14727,,1,772.5036
45118,18722,,9,3953.9884
45119,18740,,9,3953.9884
45120,11751,,9,3756.9890
45121,29169,,1,3953.9884
45122,29236,,4,3953.9884
45123,22971,,6,3953.9884
45124,18725,,9,3953.9884
45125,18708,,9,3953.9884
45126,12480,,7,3953.9884
45127,29158,,1,3953.9884
45128,18726,,9,3953.9884
45129,11759,,9,3729.3640
45130,14975,,10,3953.9884
45131,25979,,1,3756.9890
45132,25985,,4,3729.3640
45133,29163,,1,3953.9884
45134,22895,,6,3953.9884
45135,29264,,4,3953.9884
45136,19084,,9,3953.9884
45137,18735,,9,3953.9884
45138,11452,,9,3729.3640
45139,12468,,7,3953.9884
45140,12485,,7,3953.9884
45141,29222,,4,3953.9884
45142,22901,,6,3953.9884
45143,29278,,4,3953.9884
45144,19093,,9,3953.9884
45145,18716,,9,3953.9884
45146,14950,,10,3953.9884
45147,29166,,4,3953.9884
45148,14656,,1,772.5036
45149,14941,,10,3953.9884
45150,25980,,1,3756.9890
45151,29202,,1,3953.9884
45152,29276,,1,3953.9884
45153,19089,,9,3953.9884
45154,18767,,9,3953.9884
45155,18900,,9,3953.9884
45156,11465,,9,3756.9890
45157,11750,,9,3756.9890
45158,28419,,7,3756.9890
45159,11400,,10,3729.3640
45160,14984,,10,3953.9884
45161,25978,,4,3729.3640
45162,18721,,9,3953.9884
45163,25714,,9,772.5036
45164,11453,,9,3729.3640
45165,22881,,6,3953.9884
45166,19083,,9,3953.9884
45167,18706,,9,3953.9884
45168,18738,,9,3953.9884
45169,18766,,9,3953.9884
45170,11462,,9,3729.3640
45171,11754,,9,3756.9890
45172,18008,,7,772.5036
45173,29157,,4,3953.9884
45174,29198,,4,3953.9884
45175,29238,,4,3953.9884
45176,29254,,1,3953.9884
45177,18903,,9,3953.9884
45178,11456,,9,3756.9890
45179,11457,,9,3729.3640
45180,15046,,10,3953.9884
45181,14929,,10,3953.9884
45182,18769,,9,3953.9884
45183,25711,,9,772.5036
45184,25717,,9,772.5036
45185,14949,,10,3953.9884
45186,14991,,10,3953.9884
45187,15047,,10,3953.9884
45188,14861,,10,3953.9884
45189,29145,,1,3953.9884
45190,18931,,9,3953.9884
45191,14660,,1,772.5036
45192,14846,,10,3953.9884
45193,22889,,6,3953.9884
45194,29221,,4,3953.9884
45195,18929,,9,3953.9884
45196,18739,,9,3953.9884
45197,18902,,9,3953.9884
45198,14847,,10,3953.9884
45199,29476,,8,3756.9890
45200,29148,,4,3953.9884
45201,29168,,4,3953.9884
45202,19094,,9,3953.9884
45203,18907,,9,3953.9884
45204,11460,,9,3756.9890
45205,28420,,7,3756.9890
45206,12474,,7,3953.9884
45207,29156,,4,3953.9884
45208,19884,,6,3756.9890
45209,29201,,4,3953.9884
45210,29239,,4,3953.9884
45211,18724,,9,3953.9884
45212,18729,,9,3953.9884
45213,11464,,9,3729.3640
45214,12464,,7,3953.9884
45215,29208,,1,3953.9884
45216,29261,,4,3953.9884
45217,29144,,1,3953.9884
45218,25982,,1,3756.9890
45219,22893,,6,3953.9884
45220,29207,,1,3953.9884
45221,22903,,6,3953.9884
45222,14728,,1,772.5036
45223,18930,,9,3953.9884
45224,18723,,9,3953.9884
45225,14653,,4,772.5036
45226,14662,,4,772.5036
45227,14726,,1,772.5036
45228,18768,,9,3953.9884
45229,11387,,10,3729.3640
45230,29242,,1,3953.9884
45231,18908,,9,3953.9884
45232,18736,,9,3953.9884
45233,11472,,9,3756.9890
45234,18009,,7,772.5036
45235,29147,,1,3953.9884
45236,18731,,9,3953.9884
45237,18737,,9,3953.9884
45238,11459,,9,3756.9890
45239,19420,,8,772.5036
45240,29155,,1,3953.9884
45241,29203,,4,3953.9884
45242,29223,,1,3953.9884
45243,25715,,9,772.5036
45244,11756,,9,3729.3640
45245,18928,,9,3953.9884
45246,18709,,9,3953.9884
45247,25716,,9,772.5036
45248,11451,,9,3756.9890
45249,14928,,10,3953.9884
45250,14147,,8,3953.9884
45251,19422,,8,772.5036
45252,22877,,6,3953.9884
45253,29237,,4,3953.9884
45254,29252,,4,3953.9884
45255,29258,,1,3953.9884
45256,14664,,4,772.5036
45257,18718,,9,3953.9884
45258,25712,,9,772.5036
45259,29225,,1,3953.9884
45260,29150,,1,3953.9884
45261,29175,,1,3953.9884
45262,29265,,4,3953.9884
45263,14722,,1,772.5036
45264,11454,,9,3729.3640
45265,11461,,9,3729.3640
45266,29955,275,3,27605.6261
45267,29611,280,1,3899.6756
45268,29548,278,6,944.6214
45269,29620,282,6,2280.1432
45270,29888,279,5,32394.8687
45271,29555,275,2,6733.5399
45272,29539,278,6,4250.7965
45273,29717,283,1,45754.8749
45274,29818,276,1,75434.2741
45275,30011,279,5,8069.6789
45276,29813,282,6,6857.3198
45277,29509,275,2,33256.1571
45278,29892,282,6,32879.4312
45279,29988,282,6,1152.3797
45280,29946,278,6,14364.3848
45281,29554,275,3,1929.6395
45282,29680,282,6,9183.9397
45283,29773,280,1,31972.1684
45284,30074,282,6,33797.7081
45285,29961,275,2,16800.3827
45286,29865,276,4,4331.5897
45287,29764,277,4,472.3108
45288,29749,279,5,33502.0313
45289,29945,279,5,44776.7272
45290,30056,276,4,37697.3974
45291,30117,277,4,61426.8586
45292,29728,281,1,32.1210
45293,30042,282,6,1889.2429
45294,30107,276,1,38617.3999
45295,29571,280,1,18350.9895
45296,29582,280,1,27306.4470
45297,29675,275,2,7246.2473
45298,30076,281,3,17819.9750
45299,30100,276,4,23005.4047
45300,29624,279,5,101020.1731
45301,29703,276,4,29945.0453
45302,30091,275,2,25016.9010
45303,29925,280,1,22975.2493
45304,29664,275,2,22885.8824
45305,29510,282,6,25793.0294
45306,29789,278,6,6884.5038
45307,30111,277,3,32142.9153
45308,29861,277,3,96861.4290
45309,29724,275,2,13432.3383
45310,29558,282,6,16011.6727
45311,29757,276,4,20601.5459
45312,29493,279,5,2641.4923
45313,29698,282,6,18905.6810
45314,29794,282,6,16921.7017
45315,29515,278,6,57525.3938
45316,29541,282,6,2280.1432
45317,29716,274,4,68918.2404
45318,29742,280,1,33750.5413
45319,29807,282,6,16028.5627
45320,30004,280,1,11476.7797
45321,29522,276,4,68896.7026
45322,29866,277,4,15356.3228
45323,29705,278,6,43565.0481
45324,30012,276,4,944.6214
45325,30022,276,4,2914.6576
45326,29906,277,3,25594.8725
45327,29880,279,5,13710.4462
45328,29901,276,4,71207.6516
45329,29507,279,5,69598.4079
45330,29968,279,5,76.9387
45331,29846,279,5,22686.9920
45332,30095,277,4,31389.9814
45333,29731,275,2,4756.5839
45334,29523,277,4,57577.7682
45335,29791,275,2,15813.9980
45336,29787,283,1,30762.7429
45337,29963,279,5,19899.7785
45338,29617,280,1,64342.9523
45339,29853,276,4,31262.6438
45340,29756,279,5,2874.2609
45341,29774,277,4,39114.2895
45342,29521,281,1,70980.0740
45343,29511,276,3,23634.3103
45344,29885,283,1,65434.5791
45345,15048,,10,3953.9884
45346,28648,,6,3953.9884
45347,14733,,4,772.5036
45348,19562,,9,3953.9884
45349,19568,,9,3953.9884
45350,19613,,9,3953.9884
45351,12520,,7,3953.9884
45352,15081,,10,3953.9884
45353,28630,,6,3953.9884
45354,19432,,8,772.5036
45355,28778,,6,3953.9884
45356,19096,,9,3953.9884
45357,28443,,7,3729.3640
45358,23172,,6,3953.9884
45359,11227,,4,3953.9884
45360,28036,,6,3953.9884
45361,23057,,6,3953.9884
45362,19271,,9,3953.9884
45363,19565,,9,3953.9884
45364,14161,,8,3953.9884
45365,15078,,10,3953.9884
45366,18011,,7,772.5036
45367,20561,,10,772.5036
45368,14732,,1,772.5036
45369,19269,,9,3953.9884
45370,19270,,9,3953.9884
45371,15062,,10,3953.9884
45372,28449,,7,3729.3640
45373,25994,,1,3729.3640
45374,22996,,6,3953.9884
45375,19596,,9,3953.9884
45376,11761,,9,3756.9890
45377,15077,,10,3953.9884
45378,28178,,6,3953.9884
45379,28363,,6,3953.9884
45380,18010,,7,772.5036
45381,19988,,6,3756.9890
45382,11129,,1,3953.9884
45383,14734,,1,772.5036
45384,26789,,6,772.5036
45385,14735,,1,772.5036
45386,19607,,9,3953.9884
45387,11224,,1,3953.9884
45388,25986,,1,3729.3640
45389,11090,,4,3953.9884
